rram_0.mem_0:rram_v (interpolated wth step=1e-11) X,rram_0.mem_0:rram_v (interpolated wth step=1e-11) Y,rram_0.mem_0:rram_g (interpolated wth step=1e-11) X,rram_0.mem_0:rram_g (interpolated wth step=1e-11) Y,rram_0.mem_0:rram_i (interpolated wth step=1e-11) X,rram_0.mem_0:rram_i (interpolated wth step=1e-11) Y,rram_0.mem_0:rram_r_read (interpolated wth step=1e-11) X,rram_0.mem_0:rram_r_read (interpolated wth step=1e-11) Y
5.476999999999713e-08,-3.223439999999793,5.476999999999713e-08,1.7e-09,5.476999999999713e-08,-0.0001144273381556981,5.476999999999713e-08,3354547.294715567
5.477999999999713e-08,-3.224159999999793,5.477999999999713e-08,1.7e-09,5.477999999999713e-08,-0.0001146190980359157,5.477999999999713e-08,3354547.294715567
5.478999999999712e-08,-3.224879999999793,5.478999999999712e-08,1.7e-09,5.478999999999712e-08,-0.0001148111792712134,5.478999999999712e-08,3354547.294715567
5.479999999999712e-08,-3.225599999999793,5.479999999999712e-08,1.7e-09,5.479999999999712e-08,-0.0001150035824001251,5.479999999999712e-08,3354547.294715567
5.480999999999712e-08,-3.226319999999792,5.480999999999712e-08,1.7e-09,5.480999999999712e-08,-0.0001151963079620873,5.480999999999712e-08,3354547.294715567
5.481999999999712e-08,-3.227039999999792,5.481999999999712e-08,1.7e-09,5.481999999999712e-08,-0.0001153893564974406,5.481999999999712e-08,3354547.294715567
5.482999999999712e-08,-3.227759999999792,5.482999999999712e-08,1.7e-09,5.482999999999712e-08,-0.0001155827285474309,5.482999999999712e-08,3354547.294715567
5.483999999999711e-08,-3.228479999999792,5.483999999999711e-08,1.7e-09,5.483999999999711e-08,-0.0001157764246542113,5.483999999999711e-08,3354547.294715567
5.484999999999711e-08,-3.229199999999792,5.484999999999711e-08,1.7e-09,5.484999999999711e-08,-0.0001159704453608432,5.484999999999711e-08,3354547.294715567
5.485999999999711e-08,-3.229919999999792,5.485999999999711e-08,1.7e-09,5.485999999999711e-08,-0.0001161647912112983,5.485999999999711e-08,3354547.294715567
5.486999999999711e-08,-3.230639999999791,5.486999999999711e-08,1.7e-09,5.486999999999711e-08,-0.0001163594627504601,5.486999999999711e-08,3354547.294715567
5.487999999999711e-08,-3.231359999999792,5.487999999999711e-08,1.7e-09,5.487999999999711e-08,-0.0001165544605241247,5.487999999999711e-08,3354547.294715567
5.488999999999711e-08,-3.232079999999792,5.488999999999711e-08,1.7e-09,5.488999999999711e-08,-0.0001167497850790032,5.488999999999711e-08,3354547.294715567
5.48999999999971e-08,-3.232799999999791,5.48999999999971e-08,1.7e-09,5.48999999999971e-08,-0.0001169454369627228,5.48999999999971e-08,3354547.294715567
5.49099999999971e-08,-3.233519999999791,5.49099999999971e-08,1.7e-09,5.49099999999971e-08,-0.0001171414167238286,5.49099999999971e-08,3354547.294715567
5.49199999999971e-08,-3.234239999999791,5.49199999999971e-08,1.7e-09,5.49199999999971e-08,-0.0001173377249117845,5.49199999999971e-08,3354547.294715567
5.49299999999971e-08,-3.234959999999791,5.49299999999971e-08,1.7e-09,5.49299999999971e-08,-0.0001175343620769759,5.49299999999971e-08,3354547.294715567
5.49399999999971e-08,-3.235679999999791,5.49399999999971e-08,1.7e-09,5.49399999999971e-08,-0.0001177313287707098,5.49399999999971e-08,3354547.294715567
5.494999999999709e-08,-3.236399999999791,5.494999999999709e-08,1.7e-09,5.494999999999709e-08,-0.0001179286255452176,5.494999999999709e-08,3354547.294715567
5.495999999999709e-08,-3.23711999999979,5.495999999999709e-08,1.7e-09,5.495999999999709e-08,-0.0001181262529536561,5.495999999999709e-08,3354547.294715567
5.496999999999709e-08,-3.237839999999791,5.496999999999709e-08,1.7e-09,5.496999999999709e-08,-0.0001183242115501089,5.496999999999709e-08,3354547.294715567
5.497999999999709e-08,-3.23855999999979,5.497999999999709e-08,1.7e-09,5.497999999999709e-08,-0.0001185225018895881,5.497999999999709e-08,3354547.294715567
5.498999999999709e-08,-3.23927999999979,5.498999999999709e-08,1.7e-09,5.498999999999709e-08,-0.0001187211245280361,5.498999999999709e-08,3354547.294715567
5.499999999999708e-08,-3.23999999999979,5.499999999999708e-08,1.7e-09,5.499999999999708e-08,-0.0001189200800223269,5.499999999999708e-08,3354547.294715567
5.500999999999708e-08,-3.24071999999979,5.500999999999708e-08,1.7e-09,5.500999999999708e-08,-0.0001191193689302677,5.500999999999708e-08,3354547.294715567
5.501999999999708e-08,-3.24143999999979,5.501999999999708e-08,1.7e-09,5.501999999999708e-08,-0.0001193189918106006,5.501999999999708e-08,3354547.294715567
5.502999999999708e-08,-3.24215999999979,5.502999999999708e-08,1.7e-09,5.502999999999708e-08,-0.0001195189492230038,5.502999999999708e-08,3354547.294715567
5.503999999999708e-08,-3.242879999999789,5.503999999999708e-08,1.7e-09,5.503999999999708e-08,-0.0001197192417280935,5.503999999999708e-08,3354547.294715567
5.504999999999708e-08,-3.243599999999789,5.504999999999708e-08,1.7e-09,5.504999999999708e-08,-0.0001199198698874257,5.504999999999708e-08,3354547.294715567
5.505999999999707e-08,-3.244319999999789,5.505999999999707e-08,1.7e-09,5.505999999999707e-08,-0.000120120834263497,5.505999999999707e-08,3354547.294715567
5.506999999999707e-08,-3.245039999999789,5.506999999999707e-08,1.7e-09,5.506999999999707e-08,-0.000120322135419747,5.506999999999707e-08,3354547.294715567
5.507999999999707e-08,-3.245759999999789,5.507999999999707e-08,1.7e-09,5.507999999999707e-08,-0.0001205237739205593,5.507999999999707e-08,3354547.294715567
5.508999999999707e-08,-3.246479999999789,5.508999999999707e-08,1.7e-09,5.508999999999707e-08,-0.0001207257503312635,5.508999999999707e-08,3354547.294715567
5.509999999999707e-08,-3.247199999999788,5.509999999999707e-08,1.7e-09,5.509999999999707e-08,-0.0001209280652181363,5.509999999999707e-08,3354547.294715567
5.510999999999706e-08,-3.247919999999789,5.510999999999706e-08,1.7e-09,5.510999999999706e-08,-0.0001211307191484038,5.510999999999706e-08,3354547.294715567
5.511999999999706e-08,-3.248639999999789,5.511999999999706e-08,1.7e-09,5.511999999999706e-08,-0.0001213337126902421,5.511999999999706e-08,3354547.294715567
5.512999999999706e-08,-3.249359999999788,5.512999999999706e-08,1.7e-09,5.512999999999706e-08,-0.00012153704641278,5.512999999999706e-08,3354547.294715567
5.513999999999706e-08,-3.250079999999788,5.513999999999706e-08,1.7e-09,5.513999999999706e-08,-0.0001217407208861,5.513999999999706e-08,3354547.294715567
5.514999999999706e-08,-3.250799999999788,5.514999999999706e-08,1.7e-09,5.514999999999706e-08,-0.0001219447366812396,5.514999999999706e-08,3354547.294715567
5.515999999999705e-08,-3.251519999999788,5.515999999999705e-08,1.7e-09,5.515999999999705e-08,-0.0001221490943701935,5.515999999999705e-08,3354547.294715567
5.516999999999705e-08,-3.252239999999788,5.516999999999705e-08,1.7e-09,5.516999999999705e-08,-0.0001223537945259149,5.516999999999705e-08,3354547.294715567
5.517999999999705e-08,-3.252959999999788,5.517999999999705e-08,1.7e-09,5.517999999999705e-08,-0.0001225588377223173,5.517999999999705e-08,3354547.294715567
5.518999999999705e-08,-3.253679999999787,5.518999999999705e-08,1.7e-09,5.518999999999705e-08,-0.0001227642245342756,5.518999999999705e-08,3354547.294715567
5.519999999999705e-08,-3.254399999999787,5.519999999999705e-08,1.7e-09,5.519999999999705e-08,-0.0001229699555376287,5.519999999999705e-08,3354547.294715567
5.520999999999704e-08,-3.255119999999787,5.520999999999704e-08,1.7e-09,5.520999999999704e-08,-0.0001231760313091799,5.520999999999704e-08,3354547.294715567
5.521999999999704e-08,-3.255839999999787,5.521999999999704e-08,1.7e-09,5.521999999999704e-08,-0.0001233824524266995,5.521999999999704e-08,3354547.294715567
5.522999999999704e-08,-3.256559999999787,5.522999999999704e-08,1.7e-09,5.522999999999704e-08,-0.0001235892194689259,5.522999999999704e-08,3354547.294715567
5.523999999999704e-08,-3.257279999999787,5.523999999999704e-08,1.7e-09,5.523999999999704e-08,-0.0001237963330155672,5.523999999999704e-08,3354547.294715567
5.524999999999704e-08,-3.257999999999787,5.524999999999704e-08,1.7e-09,5.524999999999704e-08,-0.0001240037936473035,5.524999999999704e-08,3354547.294715567
5.525999999999704e-08,-3.258719999999787,5.525999999999704e-08,1.7e-09,5.525999999999704e-08,-0.0001242116019457873,5.525999999999704e-08,3354547.294715567
5.526999999999703e-08,-3.259439999999786,5.526999999999703e-08,1.7e-09,5.526999999999703e-08,-0.0001244197584936466,5.526999999999703e-08,3354547.294715567
5.527999999999703e-08,-3.260159999999786,5.527999999999703e-08,1.7e-09,5.527999999999703e-08,-0.000124628263874485,5.527999999999703e-08,3354547.294715567
5.528999999999703e-08,-3.260879999999786,5.528999999999703e-08,1.7e-09,5.528999999999703e-08,-0.0001248371186728848,5.528999999999703e-08,3354547.294715567
5.529999999999703e-08,-3.261599999999786,5.529999999999703e-08,1.7e-09,5.529999999999703e-08,-0.0001250463234744077,5.529999999999703e-08,3354547.294715567
5.530999999999703e-08,-3.262319999999786,5.530999999999703e-08,1.7e-09,5.530999999999703e-08,-0.0001252558788655964,5.530999999999703e-08,3354547.294715567
5.531999999999702e-08,-3.263039999999786,5.531999999999702e-08,1.7e-09,5.531999999999702e-08,-0.000125465785433977,5.531999999999702e-08,3354547.294715567
5.532999999999702e-08,-3.263759999999785,5.532999999999702e-08,1.7e-09,5.532999999999702e-08,-0.0001256760437680599,5.532999999999702e-08,3354547.294715567
5.533999999999702e-08,-3.264479999999785,5.533999999999702e-08,1.7e-09,5.533999999999702e-08,-0.000125886654457342,5.533999999999702e-08,3354547.294715567
5.534999999999702e-08,-3.265199999999785,5.534999999999702e-08,1.7e-09,5.534999999999702e-08,-0.0001260976180923077,5.534999999999702e-08,3354547.294715567
5.535999999999702e-08,-3.265919999999785,5.535999999999702e-08,1.7e-09,5.535999999999702e-08,-0.0001263089352644314,5.535999999999702e-08,3354547.294715567
5.536999999999701e-08,-3.266639999999785,5.536999999999701e-08,1.7e-09,5.536999999999701e-08,-0.0001265206065661782,5.536999999999701e-08,3354547.294715567
5.537999999999701e-08,-3.267359999999785,5.537999999999701e-08,1.7e-09,5.537999999999701e-08,-0.0001267326325910066,5.537999999999701e-08,3354547.294715567
5.538999999999701e-08,-3.268079999999785,5.538999999999701e-08,1.7e-09,5.538999999999701e-08,-0.0001269450139333693,5.538999999999701e-08,3354547.294715567
5.539999999999701e-08,-3.268799999999785,5.539999999999701e-08,1.7e-09,5.539999999999701e-08,-0.0001271577511887151,5.539999999999701e-08,3354547.294715567
5.540999999999701e-08,-3.269519999999784,5.540999999999701e-08,1.7e-09,5.540999999999701e-08,-0.0001273708449534911,5.540999999999701e-08,3354547.294715567
5.5419999999997e-08,-3.270239999999784,5.5419999999997e-08,1.7e-09,5.5419999999997e-08,-0.0001275842958251434,5.5419999999997e-08,3354547.294715567
5.5429999999997e-08,-3.270959999999784,5.5429999999997e-08,1.7e-09,5.5429999999997e-08,-0.0001277981044021198,5.5429999999997e-08,3354547.294715567
5.5439999999997e-08,-3.271679999999784,5.5439999999997e-08,1.7e-09,5.5439999999997e-08,-0.0001280122712838706,5.5439999999997e-08,3354547.294715567
5.5449999999997e-08,-3.272399999999784,5.5449999999997e-08,1.7e-09,5.5449999999997e-08,-0.000128226797070851,5.5449999999997e-08,3354547.294715567
5.5459999999997e-08,-3.273119999999784,5.5459999999997e-08,1.7e-09,5.5459999999997e-08,-0.0001284416823645221,5.5459999999997e-08,3354547.294715567
5.5469999999997e-08,-3.273839999999784,5.5469999999997e-08,1.7e-09,5.5469999999997e-08,-0.0001286569277673532,5.5469999999997e-08,3354547.294715567
5.547999999999699e-08,-3.274559999999783,5.547999999999699e-08,1.7e-09,5.547999999999699e-08,-0.0001288725338828235,5.547999999999699e-08,3354547.294715567
5.548999999999699e-08,-3.275279999999783,5.548999999999699e-08,1.7e-09,5.548999999999699e-08,-0.0001290885013154227,5.548999999999699e-08,3354547.294715567
5.549999999999699e-08,-3.275999999999783,5.549999999999699e-08,1.7e-09,5.549999999999699e-08,-0.0001293048306706543,5.549999999999699e-08,3354547.294715567
5.550999999999699e-08,-3.276719999999783,5.550999999999699e-08,1.7e-09,5.550999999999699e-08,-0.0001295215225550361,5.550999999999699e-08,3354547.294715567
5.551999999999699e-08,-3.277439999999783,5.551999999999699e-08,1.7e-09,5.551999999999699e-08,-0.0001297385775761025,5.551999999999699e-08,3354547.294715567
5.552999999999698e-08,-3.278159999999783,5.552999999999698e-08,1.7e-09,5.552999999999698e-08,-0.000129955996342406,5.552999999999698e-08,3354547.294715567
5.553999999999698e-08,-3.278879999999783,5.553999999999698e-08,1.7e-09,5.553999999999698e-08,-0.0001301737794635189,5.553999999999698e-08,3354547.294715567
5.554999999999698e-08,-3.279599999999782,5.554999999999698e-08,1.7e-09,5.554999999999698e-08,-0.0001303919275500347,5.554999999999698e-08,3354547.294715567
5.555999999999698e-08,-3.280319999999782,5.555999999999698e-08,1.7e-09,5.555999999999698e-08,-0.0001306104412135708,5.555999999999698e-08,3354547.294715567
5.556999999999698e-08,-3.281039999999782,5.556999999999698e-08,1.7e-09,5.556999999999698e-08,-0.0001308293210667693,5.556999999999698e-08,3354547.294715567
5.557999999999697e-08,-3.281759999999782,5.557999999999697e-08,1.7e-09,5.557999999999697e-08,-0.0001310485677232985,5.557999999999697e-08,3354547.294715567
5.558999999999697e-08,-3.282479999999782,5.558999999999697e-08,1.7e-09,5.558999999999697e-08,-0.0001312681817978558,5.558999999999697e-08,3354547.294715567
5.559999999999697e-08,-3.283199999999782,5.559999999999697e-08,1.7e-09,5.559999999999697e-08,-0.0001314881639061683,5.559999999999697e-08,3354547.294715567
5.560999999999697e-08,-3.283919999999782,5.560999999999697e-08,1.7e-09,5.560999999999697e-08,-0.000131708514664995,5.560999999999697e-08,3354547.294715567
5.561999999999697e-08,-3.284639999999782,5.561999999999697e-08,1.7e-09,5.561999999999697e-08,-0.0001319292346921289,5.561999999999697e-08,3354547.294715567
5.562999999999697e-08,-3.285359999999781,5.562999999999697e-08,1.7e-09,5.562999999999697e-08,-0.0001321503246063976,5.562999999999697e-08,3354547.294715567
5.563999999999696e-08,-3.286079999999781,5.563999999999696e-08,1.7e-09,5.563999999999696e-08,-0.0001323717850276661,5.563999999999696e-08,3354547.294715567
5.564999999999696e-08,-3.286799999999781,5.564999999999696e-08,1.7e-09,5.564999999999696e-08,-0.0001325936165768384,5.564999999999696e-08,3354547.294715567
5.565999999999696e-08,-3.287519999999781,5.565999999999696e-08,1.7e-09,5.565999999999696e-08,-0.0001328158198758587,5.565999999999696e-08,3354547.294715567
5.566999999999696e-08,-3.288239999999781,5.566999999999696e-08,1.7e-09,5.566999999999696e-08,-0.0001330383955477134,5.566999999999696e-08,3354547.294715567
5.567999999999696e-08,-3.288959999999781,5.567999999999696e-08,1.7e-09,5.567999999999696e-08,-0.0001332613442164334,5.567999999999696e-08,3354547.294715567
5.568999999999695e-08,-3.28967999999978,5.568999999999695e-08,1.7e-09,5.568999999999695e-08,-0.0001334846665070949,5.568999999999695e-08,3354547.294715567
5.569999999999695e-08,-3.29039999999978,5.569999999999695e-08,1.7e-09,5.569999999999695e-08,-0.0001337083630458216,5.569999999999695e-08,3354547.294715567
5.570999999999695e-08,-3.29111999999978,5.570999999999695e-08,1.7e-09,5.570999999999695e-08,-0.000133932434459787,5.570999999999695e-08,3354547.294715567
5.571999999999695e-08,-3.29183999999978,5.571999999999695e-08,1.7e-09,5.571999999999695e-08,-0.000134156881377215,5.571999999999695e-08,3354547.294715567
5.572999999999695e-08,-3.29255999999978,5.572999999999695e-08,1.7e-09,5.572999999999695e-08,-0.0001343817044273825,5.572999999999695e-08,3354547.294715567
5.573999999999694e-08,-3.29327999999978,5.573999999999694e-08,1.7e-09,5.573999999999694e-08,-0.0001346069042406211,5.573999999999694e-08,3354547.294715567
5.574999999999694e-08,-3.293999999999779,5.574999999999694e-08,1.7e-09,5.574999999999694e-08,-0.0001348324814483188,5.574999999999694e-08,3354547.294715567
5.575999999999694e-08,-3.29471999999978,5.575999999999694e-08,1.7e-09,5.575999999999694e-08,-0.0001350584366829213,5.575999999999694e-08,3354547.294715567
5.576999999999694e-08,-3.295439999999779,5.576999999999694e-08,1.7e-09,5.576999999999694e-08,-0.0001352847705779347,5.576999999999694e-08,3354547.294715567
5.577999999999694e-08,-3.296159999999779,5.577999999999694e-08,1.7e-09,5.577999999999694e-08,-0.0001355114837679259,5.577999999999694e-08,3354547.294715567
5.578999999999693e-08,-3.296879999999779,5.578999999999693e-08,1.7e-09,5.578999999999693e-08,-0.0001357385768885262,5.578999999999693e-08,3354547.294715567
5.579999999999693e-08,-3.297599999999779,5.579999999999693e-08,1.7e-09,5.579999999999693e-08,-0.0001359660505764316,5.579999999999693e-08,3354547.294715567
5.580999999999693e-08,-3.298319999999779,5.580999999999693e-08,1.7e-09,5.580999999999693e-08,-0.0001361939054694051,5.580999999999693e-08,3354547.294715567
5.581999999999693e-08,-3.299039999999779,5.581999999999693e-08,1.7e-09,5.581999999999693e-08,-0.0001364221422062783,5.581999999999693e-08,3354547.294715567
5.582999999999693e-08,-3.299759999999778,5.582999999999693e-08,1.7e-09,5.582999999999693e-08,-0.0001366507614269539,5.582999999999693e-08,3354547.294715567
5.583999999999693e-08,-3.300479999999778,5.583999999999693e-08,1.7e-09,5.583999999999693e-08,-0.0001368797637724064,5.583999999999693e-08,3354547.294715567
5.584999999999692e-08,-3.301199999999779,5.584999999999692e-08,1.7e-09,5.584999999999692e-08,-0.000137109149884685,5.584999999999692e-08,3354547.294715567
5.585999999999692e-08,-3.301919999999778,5.585999999999692e-08,1.7e-09,5.585999999999692e-08,-0.0001373389204069145,5.585999999999692e-08,3354547.294715567
5.586999999999692e-08,-3.302639999999778,5.586999999999692e-08,1.7e-09,5.586999999999692e-08,-0.0001375690759832973,5.586999999999692e-08,3354547.294715567
5.587999999999692e-08,-3.303359999999778,5.587999999999692e-08,1.7e-09,5.587999999999692e-08,-0.0001377996172591158,5.587999999999692e-08,3354547.294715567
5.588999999999692e-08,-3.304079999999777,5.588999999999692e-08,1.7e-09,5.588999999999692e-08,-0.0001380305448807335,5.588999999999692e-08,3354547.294715567
5.589999999999691e-08,-3.304799999999778,5.589999999999691e-08,1.7e-09,5.589999999999691e-08,-0.0001382618594955974,5.589999999999691e-08,3354547.294715567
5.590999999999691e-08,-3.305519999999778,5.590999999999691e-08,1.7e-09,5.590999999999691e-08,-0.0001384935617522388,5.590999999999691e-08,3354547.294715567
5.591999999999691e-08,-3.306239999999777,5.591999999999691e-08,1.7e-09,5.591999999999691e-08,-0.0001387256523002766,5.591999999999691e-08,3354547.294715567
5.592999999999691e-08,-3.306959999999777,5.592999999999691e-08,1.7e-09,5.592999999999691e-08,-0.000138958131790418,5.592999999999691e-08,3354547.294715567
5.593999999999691e-08,-3.307679999999777,5.593999999999691e-08,1.7e-09,5.593999999999691e-08,-0.0001391910008744608,5.593999999999691e-08,3354547.294715567
5.59499999999969e-08,-3.308399999999777,5.59499999999969e-08,1.7e-09,5.59499999999969e-08,-0.0001394242602052949,5.59499999999969e-08,3354547.294715567
5.59599999999969e-08,-3.309119999999777,5.59599999999969e-08,1.7e-09,5.59599999999969e-08,-0.0001396579104369044,5.59599999999969e-08,3354547.294715567
5.59699999999969e-08,-3.309839999999777,5.59699999999969e-08,1.7e-09,5.59699999999969e-08,-0.0001398919522243693,5.59699999999969e-08,3354547.294715567
5.59799999999969e-08,-3.310559999999776,5.59799999999969e-08,1.7e-09,5.59799999999969e-08,-0.0001401263862238677,5.59799999999969e-08,3354547.294715567
5.59899999999969e-08,-3.311279999999777,5.59899999999969e-08,1.7e-09,5.59899999999969e-08,-0.0001403612130926772,5.59899999999969e-08,3354547.294715567
5.599999999999689e-08,-3.311999999999776,5.599999999999689e-08,1.7e-09,5.599999999999689e-08,-0.0001405964334891764,5.599999999999689e-08,3354547.294715567
5.600999999999689e-08,-3.312719999999776,5.600999999999689e-08,1.7e-09,5.600999999999689e-08,-0.0001408320480728479,5.600999999999689e-08,3354547.294715567
5.601999999999689e-08,-3.313439999999776,5.601999999999689e-08,1.7e-09,5.601999999999689e-08,-0.0001410680575042791,5.601999999999689e-08,3354547.294715567
5.602999999999689e-08,-3.314159999999776,5.602999999999689e-08,1.7e-09,5.602999999999689e-08,-0.0001413044624451647,5.602999999999689e-08,3354547.294715567
5.603999999999689e-08,-3.314879999999776,5.603999999999689e-08,1.7e-09,5.603999999999689e-08,-0.000141541263558308,5.603999999999689e-08,3354547.294715567
5.604999999999689e-08,-3.315599999999776,5.604999999999689e-08,1.7e-09,5.604999999999689e-08,-0.000141778461507623,5.604999999999689e-08,3354547.294715567
5.605999999999688e-08,-3.316319999999775,5.605999999999688e-08,1.7e-09,5.605999999999688e-08,-0.0001420160569581366,5.605999999999688e-08,3354547.294715567
5.606999999999688e-08,-3.317039999999775,5.606999999999688e-08,1.7e-09,5.606999999999688e-08,-0.00014225405057599,5.606999999999688e-08,3354547.294715567
5.607999999999688e-08,-3.317759999999776,5.607999999999688e-08,1.7e-09,5.607999999999688e-08,-0.0001424924430284409,5.607999999999688e-08,3354547.294715567
5.608999999999688e-08,-3.318479999999775,5.608999999999688e-08,1.7e-09,5.608999999999688e-08,-0.0001427312349838647,5.608999999999688e-08,3354547.294715567
5.609999999999688e-08,-3.319199999999775,5.609999999999688e-08,1.7e-09,5.609999999999688e-08,-0.0001429704271117575,5.609999999999688e-08,3354547.294715567
5.610999999999687e-08,-3.319919999999775,5.610999999999687e-08,1.7e-09,5.610999999999687e-08,-0.0001432100200827369,5.610999999999687e-08,3354547.294715567
5.611999999999687e-08,-3.320639999999774,5.611999999999687e-08,1.7e-09,5.611999999999687e-08,-0.0001434500145685447,5.611999999999687e-08,3354547.294715567
5.612999999999687e-08,-3.321359999999775,5.612999999999687e-08,1.7e-09,5.612999999999687e-08,-0.0001436904112420483,5.612999999999687e-08,3354547.294715567
5.613999999999687e-08,-3.322079999999775,5.613999999999687e-08,1.7e-09,5.613999999999687e-08,-0.0001439312107772424,5.613999999999687e-08,3354547.294715567
5.614999999999687e-08,-3.322799999999774,5.614999999999687e-08,1.7e-09,5.614999999999687e-08,-0.0001441724138492514,5.614999999999687e-08,3354547.294715567
5.615999999999686e-08,-3.323519999999774,5.615999999999686e-08,1.7e-09,5.615999999999686e-08,-0.0001444140211343313,5.615999999999686e-08,3354547.294715567
5.616999999999686e-08,-3.324239999999774,5.616999999999686e-08,1.7e-09,5.616999999999686e-08,-0.0001446560333098714,5.616999999999686e-08,3354547.294715567
5.617999999999686e-08,-3.324959999999774,5.617999999999686e-08,1.7e-09,5.617999999999686e-08,-0.0001448984510543955,5.617999999999686e-08,3354547.294715567
5.618999999999686e-08,-3.325679999999774,5.618999999999686e-08,1.7e-09,5.618999999999686e-08,-0.0001451412750475653,5.618999999999686e-08,3354547.294715567
5.619999999999686e-08,-3.326399999999774,5.619999999999686e-08,1.7e-09,5.619999999999686e-08,-0.000145384505970181,5.619999999999686e-08,3354547.294715567
5.620999999999686e-08,-3.327119999999773,5.620999999999686e-08,1.7e-09,5.620999999999686e-08,-0.000145628144504184,5.620999999999686e-08,3354547.294715567
5.621999999999685e-08,-3.327839999999774,5.621999999999685e-08,1.7e-09,5.621999999999685e-08,-0.0001458721913326586,5.621999999999685e-08,3354547.294715567
5.622999999999685e-08,-3.328559999999773,5.622999999999685e-08,1.7e-09,5.622999999999685e-08,-0.000146116647139833,5.622999999999685e-08,3354547.294715567
5.623999999999685e-08,-3.329279999999773,5.623999999999685e-08,1.7e-09,5.623999999999685e-08,-0.0001463615126110831,5.623999999999685e-08,3354547.294715567
5.624999999999685e-08,-3.329999999999773,5.624999999999685e-08,1.7e-09,5.624999999999685e-08,-0.0001466067884329327,5.624999999999685e-08,3354547.294715567
5.625999999999685e-08,-3.330719999999773,5.625999999999685e-08,1.7e-09,5.625999999999685e-08,-0.0001468524752930567,5.625999999999685e-08,3354547.294715567
5.626999999999684e-08,-3.331439999999773,5.626999999999684e-08,1.7e-09,5.626999999999684e-08,-0.0001470985738802814,5.626999999999684e-08,3354547.294715567
5.627999999999684e-08,-3.332159999999773,5.627999999999684e-08,1.7e-09,5.627999999999684e-08,-0.0001473450848845885,5.627999999999684e-08,3354547.294715567
5.628999999999684e-08,-3.332879999999772,5.628999999999684e-08,1.7e-09,5.628999999999684e-08,-0.0001475920089971153,5.628999999999684e-08,3354547.294715567
5.629999999999684e-08,-3.333599999999772,5.629999999999684e-08,1.7e-09,5.629999999999684e-08,-0.0001478393469101579,5.629999999999684e-08,3354547.294715567
5.630999999999684e-08,-3.334319999999772,5.630999999999684e-08,1.7e-09,5.630999999999684e-08,-0.0001480870993171722,5.630999999999684e-08,3354547.294715567
5.631999999999683e-08,-3.335039999999772,5.631999999999683e-08,1.7e-09,5.631999999999683e-08,-0.0001483352669127759,5.631999999999683e-08,3354547.294715567
5.632999999999683e-08,-3.335759999999772,5.632999999999683e-08,1.7e-09,5.632999999999683e-08,-0.0001485838503927514,5.632999999999683e-08,3354547.294715567
5.633999999999683e-08,-3.336479999999772,5.633999999999683e-08,1.7e-09,5.633999999999683e-08,-0.0001488328504540467,5.633999999999683e-08,3354547.294715567
5.634999999999683e-08,-3.337199999999771,5.634999999999683e-08,1.7e-09,5.634999999999683e-08,-0.000149082267794778,5.634999999999683e-08,3354547.294715567
5.635999999999683e-08,-3.337919999999772,5.635999999999683e-08,1.7e-09,5.635999999999683e-08,-0.0001493321031142313,5.635999999999683e-08,3354547.294715567
5.636999999999682e-08,-3.338639999999771,5.636999999999682e-08,1.7e-09,5.636999999999682e-08,-0.0001495823571128642,5.636999999999682e-08,3354547.294715567
5.637999999999682e-08,-3.339359999999771,5.637999999999682e-08,1.7e-09,5.637999999999682e-08,-0.0001498330304923086,5.637999999999682e-08,3354547.294715567
5.638999999999682e-08,-3.340079999999771,5.638999999999682e-08,1.7e-09,5.638999999999682e-08,-0.0001500841239553721,5.638999999999682e-08,3354547.294715567
5.639999999999682e-08,-3.340799999999771,5.639999999999682e-08,1.7e-09,5.639999999999682e-08,-0.00015033563820604,5.639999999999682e-08,3354547.294715567
5.640999999999682e-08,-3.341519999999771,5.640999999999682e-08,1.7e-09,5.640999999999682e-08,-0.0001505875739494772,5.640999999999682e-08,3354547.294715567
5.641999999999682e-08,-3.342239999999771,5.641999999999682e-08,1.7e-09,5.641999999999682e-08,-0.0001508399318920304,5.641999999999682e-08,3354547.294715567
5.642999999999681e-08,-3.342959999999771,5.642999999999681e-08,1.7e-09,5.642999999999681e-08,-0.0001510927127412302,5.642999999999681e-08,3354547.294715567
5.643999999999681e-08,-3.34367999999977,5.643999999999681e-08,1.7e-09,5.643999999999681e-08,-0.0001513459172057929,5.643999999999681e-08,3354547.294715567
5.644999999999681e-08,-3.34439999999977,5.644999999999681e-08,1.7e-09,5.644999999999681e-08,-0.0001515995459956225,5.644999999999681e-08,3354547.294715567
5.645999999999681e-08,-3.34511999999977,5.645999999999681e-08,1.7e-09,5.645999999999681e-08,-0.0001518535998218121,5.645999999999681e-08,3354547.294715567
5.646999999999681e-08,-3.34583999999977,5.646999999999681e-08,1.7e-09,5.646999999999681e-08,-0.0001521080793966471,5.646999999999681e-08,3354547.294715567
5.64799999999968e-08,-3.34655999999977,5.64799999999968e-08,1.7e-09,5.64799999999968e-08,-0.0001523629854336064,5.64799999999968e-08,3354547.294715567
5.64899999999968e-08,-3.34727999999977,5.64899999999968e-08,1.7e-09,5.64899999999968e-08,-0.0001526183186473648,5.64899999999968e-08,3354547.294715567
5.64999999999968e-08,-3.34799999999977,5.64999999999968e-08,1.7e-09,5.64999999999968e-08,-0.000152874079753794,5.64999999999968e-08,3354547.294715567
