% v,g,i,r_read
6.399999999999998e-10,0,6.399999999999998e-10,1.7e-09,6.399999999999998e-10,0,6.399999999999998e-10,3354547.294715567
6.499999999999997e-10,0,6.499999999999997e-10,1.7e-09,6.499999999999997e-10,0,6.499999999999997e-10,3354547.294715567
6.599999999999997e-10,0,6.599999999999997e-10,1.7e-09,6.599999999999997e-10,0,6.599999999999997e-10,3354547.294715567
6.699999999999997e-10,0,6.699999999999997e-10,1.7e-09,6.699999999999997e-10,0,6.699999999999997e-10,3354547.294715567
6.799999999999996e-10,0,6.799999999999996e-10,1.7e-09,6.799999999999996e-10,0,6.799999999999996e-10,3354547.294715567
6.899999999999996e-10,0,6.899999999999996e-10,1.7e-09,6.899999999999996e-10,0,6.899999999999996e-10,3354547.294715567
6.999999999999995e-10,0,6.999999999999995e-10,1.7e-09,6.999999999999995e-10,0,6.999999999999995e-10,3354547.294715567
7.099999999999995e-10,0,7.099999999999995e-10,1.7e-09,7.099999999999995e-10,0,7.099999999999995e-10,3354547.294715567
7.199999999999995e-10,0,7.199999999999995e-10,1.7e-09,7.199999999999995e-10,0,7.199999999999995e-10,3354547.294715567
7.299999999999994e-10,0,7.299999999999994e-10,1.7e-09,7.299999999999994e-10,0,7.299999999999994e-10,3354547.294715567
7.399999999999994e-10,0,7.399999999999994e-10,1.7e-09,7.399999999999994e-10,0,7.399999999999994e-10,3354547.294715567
7.499999999999994e-10,0,7.499999999999994e-10,1.7e-09,7.499999999999994e-10,0,7.499999999999994e-10,3354547.294715567
7.599999999999993e-10,0,7.599999999999993e-10,1.7e-09,7.599999999999993e-10,0,7.599999999999993e-10,3354547.294715567
7.699999999999993e-10,0,7.699999999999993e-10,1.7e-09,7.699999999999993e-10,0,7.699999999999993e-10,3354547.294715567
7.799999999999993e-10,0,7.799999999999993e-10,1.7e-09,7.799999999999993e-10,0,7.799999999999993e-10,3354547.294715567
7.899999999999992e-10,0,7.899999999999992e-10,1.7e-09,7.899999999999992e-10,0,7.899999999999992e-10,3354547.294715567
7.999999999999992e-10,0,7.999999999999992e-10,1.7e-09,7.999999999999992e-10,0,7.999999999999992e-10,3354547.294715567
8.099999999999992e-10,0,8.099999999999992e-10,1.7e-09,8.099999999999992e-10,0,8.099999999999992e-10,3354547.294715567
8.199999999999991e-10,0,8.199999999999991e-10,1.7e-09,8.199999999999991e-10,0,8.199999999999991e-10,3354547.294715567
8.299999999999991e-10,0,8.299999999999991e-10,1.7e-09,8.299999999999991e-10,0,8.299999999999991e-10,3354547.294715567
8.399999999999991e-10,0,8.399999999999991e-10,1.7e-09,8.399999999999991e-10,0,8.399999999999991e-10,3354547.294715567
8.49999999999999e-10,0,8.49999999999999e-10,1.7e-09,8.49999999999999e-10,0,8.49999999999999e-10,3354547.294715567
8.59999999999999e-10,0,8.59999999999999e-10,1.7e-09,8.59999999999999e-10,0,8.59999999999999e-10,3354547.294715567
8.69999999999999e-10,0,8.69999999999999e-10,1.7e-09,8.69999999999999e-10,0,8.69999999999999e-10,3354547.294715567
8.799999999999989e-10,0,8.799999999999989e-10,1.7e-09,8.799999999999989e-10,0,8.799999999999989e-10,3354547.294715567
8.899999999999989e-10,0,8.899999999999989e-10,1.7e-09,8.899999999999989e-10,0,8.899999999999989e-10,3354547.294715567
8.999999999999989e-10,0,8.999999999999989e-10,1.7e-09,8.999999999999989e-10,0,8.999999999999989e-10,3354547.294715567
9.099999999999988e-10,0,9.099999999999988e-10,1.7e-09,9.099999999999988e-10,0,9.099999999999988e-10,3354547.294715567
9.199999999999988e-10,0,9.199999999999988e-10,1.7e-09,9.199999999999988e-10,0,9.199999999999988e-10,3354547.294715567
9.299999999999988e-10,0,9.299999999999988e-10,1.7e-09,9.299999999999988e-10,0,9.299999999999988e-10,3354547.294715567
9.399999999999988e-10,0,9.399999999999988e-10,1.7e-09,9.399999999999988e-10,0,9.399999999999988e-10,3354547.294715567
9.499999999999988e-10,0,9.499999999999988e-10,1.7e-09,9.499999999999988e-10,0,9.499999999999988e-10,3354547.294715567
9.599999999999988e-10,0,9.599999999999988e-10,1.7e-09,9.599999999999988e-10,0,9.599999999999988e-10,3354547.294715567
9.699999999999987e-10,0,9.699999999999987e-10,1.7e-09,9.699999999999987e-10,0,9.699999999999987e-10,3354547.294715567
9.799999999999987e-10,0,9.799999999999987e-10,1.7e-09,9.799999999999987e-10,0,9.799999999999987e-10,3354547.294715567
9.899999999999986e-10,0,9.899999999999986e-10,1.7e-09,9.899999999999986e-10,0,9.899999999999986e-10,3354547.294715567
9.999999999999986e-10,0,9.999999999999986e-10,1.7e-09,9.999999999999986e-10,0,9.999999999999986e-10,3354547.294715567
1.009999999999999e-09,0,1.009999999999999e-09,1.7e-09,1.009999999999999e-09,0,1.009999999999999e-09,3354547.294715567
1.019999999999999e-09,0,1.019999999999999e-09,1.7e-09,1.019999999999999e-09,0,1.019999999999999e-09,3354547.294715567
1.029999999999999e-09,0,1.029999999999999e-09,1.7e-09,1.029999999999999e-09,0,1.029999999999999e-09,3354547.294715567
1.039999999999998e-09,0,1.039999999999998e-09,1.7e-09,1.039999999999998e-09,0,1.039999999999998e-09,3354547.294715567
1.049999999999998e-09,0,1.049999999999998e-09,1.7e-09,1.049999999999998e-09,0,1.049999999999998e-09,3354547.294715567
1.059999999999998e-09,0,1.059999999999998e-09,1.7e-09,1.059999999999998e-09,0,1.059999999999998e-09,3354547.294715567
1.069999999999998e-09,0,1.069999999999998e-09,1.7e-09,1.069999999999998e-09,0,1.069999999999998e-09,3354547.294715567
1.079999999999998e-09,0,1.079999999999998e-09,1.7e-09,1.079999999999998e-09,0,1.079999999999998e-09,3354547.294715567
1.089999999999998e-09,0,1.089999999999998e-09,1.7e-09,1.089999999999998e-09,0,1.089999999999998e-09,3354547.294715567
1.099999999999998e-09,0,1.099999999999998e-09,1.7e-09,1.099999999999998e-09,0,1.099999999999998e-09,3354547.294715567
1.109999999999998e-09,0,1.109999999999998e-09,1.7e-09,1.109999999999998e-09,0,1.109999999999998e-09,3354547.294715567
1.119999999999998e-09,0,1.119999999999998e-09,1.7e-09,1.119999999999998e-09,0,1.119999999999998e-09,3354547.294715567
1.129999999999998e-09,0,1.129999999999998e-09,1.7e-09,1.129999999999998e-09,0,1.129999999999998e-09,3354547.294715567
1.139999999999998e-09,0,1.139999999999998e-09,1.7e-09,1.139999999999998e-09,0,1.139999999999998e-09,3354547.294715567
1.149999999999998e-09,0,1.149999999999998e-09,1.7e-09,1.149999999999998e-09,0,1.149999999999998e-09,3354547.294715567
1.159999999999998e-09,0,1.159999999999998e-09,1.7e-09,1.159999999999998e-09,0,1.159999999999998e-09,3354547.294715567
1.169999999999998e-09,0,1.169999999999998e-09,1.7e-09,1.169999999999998e-09,0,1.169999999999998e-09,3354547.294715567
1.179999999999998e-09,0,1.179999999999998e-09,1.7e-09,1.179999999999998e-09,0,1.179999999999998e-09,3354547.294715567
1.189999999999998e-09,0,1.189999999999998e-09,1.7e-09,1.189999999999998e-09,0,1.189999999999998e-09,3354547.294715567
1.199999999999998e-09,0,1.199999999999998e-09,1.7e-09,1.199999999999998e-09,0,1.199999999999998e-09,3354547.294715567
1.209999999999998e-09,0,1.209999999999998e-09,1.7e-09,1.209999999999998e-09,0,1.209999999999998e-09,3354547.294715567
1.219999999999998e-09,0,1.219999999999998e-09,1.7e-09,1.219999999999998e-09,0,1.219999999999998e-09,3354547.294715567
1.229999999999998e-09,0,1.229999999999998e-09,1.7e-09,1.229999999999998e-09,0,1.229999999999998e-09,3354547.294715567
1.239999999999998e-09,0,1.239999999999998e-09,1.7e-09,1.239999999999998e-09,0,1.239999999999998e-09,3354547.294715567
1.249999999999998e-09,0,1.249999999999998e-09,1.7e-09,1.249999999999998e-09,0,1.249999999999998e-09,3354547.294715567
1.259999999999998e-09,0,1.259999999999998e-09,1.7e-09,1.259999999999998e-09,0,1.259999999999998e-09,3354547.294715567
1.269999999999998e-09,0,1.269999999999998e-09,1.7e-09,1.269999999999998e-09,0,1.269999999999998e-09,3354547.294715567
1.279999999999998e-09,0,1.279999999999998e-09,1.7e-09,1.279999999999998e-09,0,1.279999999999998e-09,3354547.294715567
1.289999999999998e-09,0,1.289999999999998e-09,1.7e-09,1.289999999999998e-09,0,1.289999999999998e-09,3354547.294715567
1.299999999999998e-09,0,1.299999999999998e-09,1.7e-09,1.299999999999998e-09,0,1.299999999999998e-09,3354547.294715567
1.309999999999998e-09,0,1.309999999999998e-09,1.7e-09,1.309999999999998e-09,0,1.309999999999998e-09,3354547.294715567
1.319999999999998e-09,0,1.319999999999998e-09,1.7e-09,1.319999999999998e-09,0,1.319999999999998e-09,3354547.294715567
1.329999999999997e-09,0,1.329999999999997e-09,1.7e-09,1.329999999999997e-09,0,1.329999999999997e-09,3354547.294715567
1.339999999999997e-09,0,1.339999999999997e-09,1.7e-09,1.339999999999997e-09,0,1.339999999999997e-09,3354547.294715567
1.349999999999997e-09,0,1.349999999999997e-09,1.7e-09,1.349999999999997e-09,0,1.349999999999997e-09,3354547.294715567
1.359999999999997e-09,0,1.359999999999997e-09,1.7e-09,1.359999999999997e-09,0,1.359999999999997e-09,3354547.294715567
1.369999999999997e-09,0,1.369999999999997e-09,1.7e-09,1.369999999999997e-09,0,1.369999999999997e-09,3354547.294715567
1.379999999999997e-09,0,1.379999999999997e-09,1.7e-09,1.379999999999997e-09,0,1.379999999999997e-09,3354547.294715567
1.389999999999997e-09,0,1.389999999999997e-09,1.7e-09,1.389999999999997e-09,0,1.389999999999997e-09,3354547.294715567
1.399999999999997e-09,0,1.399999999999997e-09,1.7e-09,1.399999999999997e-09,0,1.399999999999997e-09,3354547.294715567
1.409999999999997e-09,0,1.409999999999997e-09,1.7e-09,1.409999999999997e-09,0,1.409999999999997e-09,3354547.294715567
1.419999999999997e-09,0,1.419999999999997e-09,1.7e-09,1.419999999999997e-09,0,1.419999999999997e-09,3354547.294715567
1.429999999999997e-09,0,1.429999999999997e-09,1.7e-09,1.429999999999997e-09,0,1.429999999999997e-09,3354547.294715567
1.439999999999997e-09,0,1.439999999999997e-09,1.7e-09,1.439999999999997e-09,0,1.439999999999997e-09,3354547.294715567
1.449999999999997e-09,0,1.449999999999997e-09,1.7e-09,1.449999999999997e-09,0,1.449999999999997e-09,3354547.294715567
1.459999999999997e-09,0,1.459999999999997e-09,1.7e-09,1.459999999999997e-09,0,1.459999999999997e-09,3354547.294715567
1.469999999999997e-09,0,1.469999999999997e-09,1.7e-09,1.469999999999997e-09,0,1.469999999999997e-09,3354547.294715567
1.479999999999997e-09,0,1.479999999999997e-09,1.7e-09,1.479999999999997e-09,0,1.479999999999997e-09,3354547.294715567
1.489999999999997e-09,0,1.489999999999997e-09,1.7e-09,1.489999999999997e-09,0,1.489999999999997e-09,3354547.294715567
1.499999999999997e-09,0,1.499999999999997e-09,1.7e-09,1.499999999999997e-09,0,1.499999999999997e-09,3354547.294715567
1.509999999999997e-09,0,1.509999999999997e-09,1.7e-09,1.509999999999997e-09,0,1.509999999999997e-09,3354547.294715567
1.519999999999997e-09,0,1.519999999999997e-09,1.7e-09,1.519999999999997e-09,0,1.519999999999997e-09,3354547.294715567
1.529999999999997e-09,0,1.529999999999997e-09,1.7e-09,1.529999999999997e-09,0,1.529999999999997e-09,3354547.294715567
1.539999999999997e-09,0,1.539999999999997e-09,1.7e-09,1.539999999999997e-09,0,1.539999999999997e-09,3354547.294715567
1.549999999999997e-09,0,1.549999999999997e-09,1.7e-09,1.549999999999997e-09,0,1.549999999999997e-09,3354547.294715567
1.559999999999997e-09,0,1.559999999999997e-09,1.7e-09,1.559999999999997e-09,0,1.559999999999997e-09,3354547.294715567
1.569999999999997e-09,0,1.569999999999997e-09,1.7e-09,1.569999999999997e-09,0,1.569999999999997e-09,3354547.294715567
1.579999999999997e-09,0,1.579999999999997e-09,1.7e-09,1.579999999999997e-09,0,1.579999999999997e-09,3354547.294715567
1.589999999999997e-09,0,1.589999999999997e-09,1.7e-09,1.589999999999997e-09,0,1.589999999999997e-09,3354547.294715567
1.599999999999997e-09,0,1.599999999999997e-09,1.7e-09,1.599999999999997e-09,0,1.599999999999997e-09,3354547.294715567
1.609999999999997e-09,0,1.609999999999997e-09,1.7e-09,1.609999999999997e-09,0,1.609999999999997e-09,3354547.294715567
1.619999999999996e-09,0,1.619999999999996e-09,1.7e-09,1.619999999999996e-09,0,1.619999999999996e-09,3354547.294715567
1.629999999999996e-09,0,1.629999999999996e-09,1.7e-09,1.629999999999996e-09,0,1.629999999999996e-09,3354547.294715567
1.639999999999996e-09,0,1.639999999999996e-09,1.7e-09,1.639999999999996e-09,0,1.639999999999996e-09,3354547.294715567
1.649999999999996e-09,0,1.649999999999996e-09,1.7e-09,1.649999999999996e-09,0,1.649999999999996e-09,3354547.294715567
1.659999999999996e-09,0,1.659999999999996e-09,1.7e-09,1.659999999999996e-09,0,1.659999999999996e-09,3354547.294715567
1.669999999999996e-09,0,1.669999999999996e-09,1.7e-09,1.669999999999996e-09,0,1.669999999999996e-09,3354547.294715567
1.679999999999996e-09,0,1.679999999999996e-09,1.7e-09,1.679999999999996e-09,0,1.679999999999996e-09,3354547.294715567
1.689999999999996e-09,0,1.689999999999996e-09,1.7e-09,1.689999999999996e-09,0,1.689999999999996e-09,3354547.294715567
1.699999999999996e-09,0,1.699999999999996e-09,1.7e-09,1.699999999999996e-09,0,1.699999999999996e-09,3354547.294715567
1.709999999999996e-09,0,1.709999999999996e-09,1.7e-09,1.709999999999996e-09,0,1.709999999999996e-09,3354547.294715567
1.719999999999996e-09,0,1.719999999999996e-09,1.7e-09,1.719999999999996e-09,0,1.719999999999996e-09,3354547.294715567
1.729999999999996e-09,0,1.729999999999996e-09,1.7e-09,1.729999999999996e-09,0,1.729999999999996e-09,3354547.294715567
1.739999999999996e-09,0,1.739999999999996e-09,1.7e-09,1.739999999999996e-09,0,1.739999999999996e-09,3354547.294715567
1.749999999999996e-09,0,1.749999999999996e-09,1.7e-09,1.749999999999996e-09,0,1.749999999999996e-09,3354547.294715567
1.759999999999996e-09,0,1.759999999999996e-09,1.7e-09,1.759999999999996e-09,0,1.759999999999996e-09,3354547.294715567
1.769999999999996e-09,0,1.769999999999996e-09,1.7e-09,1.769999999999996e-09,0,1.769999999999996e-09,3354547.294715567
1.779999999999996e-09,0,1.779999999999996e-09,1.7e-09,1.779999999999996e-09,0,1.779999999999996e-09,3354547.294715567
1.789999999999996e-09,0,1.789999999999996e-09,1.7e-09,1.789999999999996e-09,0,1.789999999999996e-09,3354547.294715567
1.799999999999996e-09,0,1.799999999999996e-09,1.7e-09,1.799999999999996e-09,0,1.799999999999996e-09,3354547.294715567
1.809999999999996e-09,0,1.809999999999996e-09,1.7e-09,1.809999999999996e-09,0,1.809999999999996e-09,3354547.294715567
1.819999999999996e-09,0,1.819999999999996e-09,1.7e-09,1.819999999999996e-09,0,1.819999999999996e-09,3354547.294715567
1.829999999999996e-09,0,1.829999999999996e-09,1.7e-09,1.829999999999996e-09,0,1.829999999999996e-09,3354547.294715567
1.839999999999996e-09,0,1.839999999999996e-09,1.7e-09,1.839999999999996e-09,0,1.839999999999996e-09,3354547.294715567
1.849999999999996e-09,0,1.849999999999996e-09,1.7e-09,1.849999999999996e-09,0,1.849999999999996e-09,3354547.294715567
1.859999999999996e-09,0,1.859999999999996e-09,1.7e-09,1.859999999999996e-09,0,1.859999999999996e-09,3354547.294715567
1.869999999999996e-09,0,1.869999999999996e-09,1.7e-09,1.869999999999996e-09,0,1.869999999999996e-09,3354547.294715567
1.879999999999996e-09,0,1.879999999999996e-09,1.7e-09,1.879999999999996e-09,0,1.879999999999996e-09,3354547.294715567
1.889999999999996e-09,0,1.889999999999996e-09,1.7e-09,1.889999999999996e-09,0,1.889999999999996e-09,3354547.294715567
1.899999999999996e-09,0,1.899999999999996e-09,1.7e-09,1.899999999999996e-09,0,1.899999999999996e-09,3354547.294715567
1.909999999999997e-09,0,1.909999999999997e-09,1.7e-09,1.909999999999997e-09,0,1.909999999999997e-09,3354547.294715567
1.919999999999997e-09,0,1.919999999999997e-09,1.7e-09,1.919999999999997e-09,0,1.919999999999997e-09,3354547.294715567
1.929999999999997e-09,0,1.929999999999997e-09,1.7e-09,1.929999999999997e-09,0,1.929999999999997e-09,3354547.294715567
1.939999999999997e-09,0,1.939999999999997e-09,1.7e-09,1.939999999999997e-09,0,1.939999999999997e-09,3354547.294715567
1.949999999999997e-09,0,1.949999999999997e-09,1.7e-09,1.949999999999997e-09,0,1.949999999999997e-09,3354547.294715567
1.959999999999997e-09,0,1.959999999999997e-09,1.7e-09,1.959999999999997e-09,0,1.959999999999997e-09,3354547.294715567
1.969999999999998e-09,0,1.969999999999998e-09,1.7e-09,1.969999999999998e-09,0,1.969999999999998e-09,3354547.294715567
1.979999999999998e-09,0,1.979999999999998e-09,1.7e-09,1.979999999999998e-09,0,1.979999999999998e-09,3354547.294715567
1.989999999999998e-09,0,1.989999999999998e-09,1.7e-09,1.989999999999998e-09,0,1.989999999999998e-09,3354547.294715567
1.999999999999998e-09,0,1.999999999999998e-09,1.7e-09,1.999999999999998e-09,0,1.999999999999998e-09,3354547.294715567
2.009999999999998e-09,0,2.009999999999998e-09,1.7e-09,2.009999999999998e-09,0,2.009999999999998e-09,3354547.294715567
2.019999999999998e-09,0,2.019999999999998e-09,1.7e-09,2.019999999999998e-09,0,2.019999999999998e-09,3354547.294715567
2.029999999999999e-09,0,2.029999999999999e-09,1.7e-09,2.029999999999999e-09,0,2.029999999999999e-09,3354547.294715567
2.039999999999999e-09,0,2.039999999999999e-09,1.7e-09,2.039999999999999e-09,0,2.039999999999999e-09,3354547.294715567
2.049999999999999e-09,0,2.049999999999999e-09,1.7e-09,2.049999999999999e-09,0,2.049999999999999e-09,3354547.294715567
2.059999999999999e-09,0,2.059999999999999e-09,1.7e-09,2.059999999999999e-09,0,2.059999999999999e-09,3354547.294715567
2.069999999999999e-09,0,2.069999999999999e-09,1.7e-09,2.069999999999999e-09,0,2.069999999999999e-09,3354547.294715567
2.079999999999999e-09,0,2.079999999999999e-09,1.7e-09,2.079999999999999e-09,0,2.079999999999999e-09,3354547.294715567
2.09e-09,0,2.09e-09,1.7e-09,2.09e-09,0,2.09e-09,3354547.294715567
2.1e-09,0,2.1e-09,1.7e-09,2.1e-09,0,2.1e-09,3354547.294715567
2.11e-09,0,2.11e-09,1.7e-09,2.11e-09,0,2.11e-09,3354547.294715567
2.12e-09,0,2.12e-09,1.7e-09,2.12e-09,0,2.12e-09,3354547.294715567
2.13e-09,0,2.13e-09,1.7e-09,2.13e-09,0,2.13e-09,3354547.294715567
2.14e-09,0,2.14e-09,1.7e-09,2.14e-09,0,2.14e-09,3354547.294715567
2.150000000000001e-09,0,2.150000000000001e-09,1.7e-09,2.150000000000001e-09,0,2.150000000000001e-09,3354547.294715567
2.160000000000001e-09,0,2.160000000000001e-09,1.7e-09,2.160000000000001e-09,0,2.160000000000001e-09,3354547.294715567
2.170000000000001e-09,0,2.170000000000001e-09,1.7e-09,2.170000000000001e-09,0,2.170000000000001e-09,3354547.294715567
2.180000000000001e-09,0,2.180000000000001e-09,1.7e-09,2.180000000000001e-09,0,2.180000000000001e-09,3354547.294715567
2.190000000000001e-09,0,2.190000000000001e-09,1.7e-09,2.190000000000001e-09,0,2.190000000000001e-09,3354547.294715567
2.200000000000002e-09,0,2.200000000000002e-09,1.7e-09,2.200000000000002e-09,0,2.200000000000002e-09,3354547.294715567
2.210000000000002e-09,0,2.210000000000002e-09,1.7e-09,2.210000000000002e-09,0,2.210000000000002e-09,3354547.294715567
2.220000000000002e-09,0,2.220000000000002e-09,1.7e-09,2.220000000000002e-09,0,2.220000000000002e-09,3354547.294715567
2.230000000000002e-09,0,2.230000000000002e-09,1.7e-09,2.230000000000002e-09,0,2.230000000000002e-09,3354547.294715567
2.240000000000002e-09,0,2.240000000000002e-09,1.7e-09,2.240000000000002e-09,0,2.240000000000002e-09,3354547.294715567
2.250000000000002e-09,0,2.250000000000002e-09,1.7e-09,2.250000000000002e-09,0,2.250000000000002e-09,3354547.294715567
2.260000000000003e-09,0,2.260000000000003e-09,1.7e-09,2.260000000000003e-09,0,2.260000000000003e-09,3354547.294715567
2.270000000000003e-09,0,2.270000000000003e-09,1.7e-09,2.270000000000003e-09,0,2.270000000000003e-09,3354547.294715567
2.280000000000003e-09,0,2.280000000000003e-09,1.7e-09,2.280000000000003e-09,0,2.280000000000003e-09,3354547.294715567
2.290000000000003e-09,0,2.290000000000003e-09,1.7e-09,2.290000000000003e-09,0,2.290000000000003e-09,3354547.294715567
